127.0.0.1 - - [05/Apr/2018:14:45:42 +0700] "GET / HTTP/1.1" 404 1069
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:51:59 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:51:59 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:51:59 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:51:59 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/admin/activities/2/attendance HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/image/detail-icon.png HTTP/1.1" 200 25456
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:06 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/admin/activities/2/attendance/add HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/admin/activities/2/attendance?msg=activity-closed HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/image/detail-icon.png HTTP/1.1" 200 25456
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:12 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6449
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/image/open-sign-up.jpg HTTP/1.1" 200 3718
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/image/icon-update.png HTTP/1.1" 200 30575
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/image/icon-delete.png HTTP/1.1" 200 15940
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:52:43 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:53:01 +0700] "POST /clbtinhoc/admin/activities/status HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [05/Apr/2018:14:53:01 +0700] "GET /clbtinhoc/resources/admin/image/close-sign-up.jpg HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6610
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:01 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/image/close-sign-up.jpg HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/image/icon-update.png HTTP/1.1" 200 30575
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/image/icon-delete.png HTTP/1.1" 200 15940
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:02 +0700] "GET /clbtinhoc/resources/admin/image/finish.png HTTP/1.1" 200 3947
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:03 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:15:02:03 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/login HTTP/1.1" 200 3793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 125094
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/fonts/iconic/css/material-design-iconic-font.min.css HTTP/1.1" 200 70892
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 31037
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8176
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/css/main.css HTTP/1.1" 200 12682
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 86752
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5628
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81760
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51203
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19714
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46698
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/animate/animate.css HTTP/1.1" 200 23877
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27514
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/select2/select2.min.css HTTP/1.1" 200 15217
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1352
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/css/util.css HTTP/1.1" 200 86907
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69853
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/vendor/select2/select2.min.js HTTP/1.1" 200 69401
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/js/main.js HTTP/1.1" 200 2984
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/fonts/iconic/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0 HTTP/1.1" 200 38384
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/fonts/poppins/Poppins-Medium.ttf HTTP/1.1" 200 143516
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/fonts/poppins/Poppins-Bold.ttf HTTP/1.1" 200 141260
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:04:58 +0700] "GET /clbtinhoc/resources/auth/fonts/poppins/Poppins-Regular.ttf HTTP/1.1" 200 145312
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "POST /clbtinhoc/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6633
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/image/close-sign-up.jpg HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/image/icon-update.png HTTP/1.1" 200 30575
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/image/icon-delete.png HTTP/1.1" 200 15940
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:03 +0700] "GET /clbtinhoc/resources/admin/image/finish.png HTTP/1.1" 200 3947
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:04 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6633
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/image/close-sign-up.jpg HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/image/icon-update.png HTTP/1.1" 200 30575
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/image/icon-delete.png HTTP/1.1" 200 15940
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/image/finish.png HTTP/1.1" 200 3947
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:22 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:23 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6633
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/image/close-sign-up.jpg HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/image/icon-update.png HTTP/1.1" 200 30575
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/image/icon-delete.png HTTP/1.1" 200 15940
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:44 +0700] "GET /clbtinhoc/resources/admin/image/finish.png HTTP/1.1" 200 3947
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:45 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:46 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6633
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.css HTTP/1.1" 200 793
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/ckfinder/ckfinder.js HTTP/1.1" 200 309905
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/morrisjs/morris.css HTTP/1.1" 200 445
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/css/sb-admin-2.css HTTP/1.1" 200 8439
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 121325
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/css/font-awesome.min.css HTTP/1.1" 200 29100
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/jquery/jquery.min.js HTTP/1.1" 200 86444
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37090
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/metisMenu/metisMenu.min.js HTTP/1.1" 200 1891
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/js/sb-admin-2.js HTTP/1.1" 200 1638
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/image/close-sign-up.jpg HTTP/1.1" 200 2792
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/image/icon-update.png HTTP/1.1" 200 30575
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/image/icon-delete.png HTTP/1.1" 200 15940
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/image/finish.png HTTP/1.1" 200 3947
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/ckeditor/ckeditor.js HTTP/1.1" 200 687932
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:05:48 +0700] "GET /clbtinhoc/resources/admin/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1" 200 71896
0:0:0:0:0:0:0:1 - - [05/Apr/2018:16:06:03 +0700] "GET /clbtinhoc/admin/activities HTTP/1.1" 200 6633
